Unnamed: 0,time,Q_D/Q_GBD,Q_e/Q_GBD
1123,562.0,86.27974433898926,11.427494049072266
1124,562.5,87.13098907470703,11.74206256866455
1125,563.0,87.42769889831544,11.87151050567627
1126,563.5,88.63778457641601,12.342461585998535
1127,564.0,89.02745285,12.26922894
1128,564.5,90.01711959838867,12.62261199951172
1129,565.0,90.36544799804688,12.77700901031494
1130,565.5,90.34647445678712,12.61143970489502
1131,566.0,90.01023635864257,12.55723476409912
1132,566.5,90.12266387939454,12.364545822143556
1133,567.0,90.1259262084961,12.199766159057615
1134,567.5,91.11998367000001,12.434410095214844
1135,568.0,91.4699676513672,12.524359703063965
1136,568.5,91.3454490661621,12.529719352722168
1137,569.0,92.24408187866212,12.930593490600586
1138,569.5,93.71971817016602,13.66553020477295
1139,570.0,94.00367355,14.02485466003418
1140,570.5,94.79902344000001,14.539701461791992
1141,571.0,94.89382705688476,14.724260330200195
1142,571.5,95.47210922241212,14.891112327575684
1143,572.0,95.97109527587891,14.797392845153809
1144,572.5,96.18896102905273,14.683897018432615
1145,573.0,96.63858489990236,14.615001678466797
1146,573.5,96.84925231933593,14.71981143951416
1147,574.0,97.06848373413087,14.88229274749756
1148,574.5,96.48423690795899,14.80501651763916
1149,575.0,95.5004653930664,14.43704891204834
1150,575.5,95.13654022216798,14.381694793701172
1151,576.0,93.72826919555663,13.834195137023926
1152,576.5,92.4682830810547,13.370650291442873
1153,577.0,91.3439437866211,12.944707870483398
1154,577.5,90.66094970703125,12.68669319152832
1155,578.0,90.70309524536134,12.653081893920898
1156,578.5,91.21621094,12.785962104797363
1157,579.0,91.44589844000001,12.78704548
1158,579.5,92.82238693237305,13.258145332336426
1159,580.0,93.42959976196289,13.312392234802246
1160,580.5,94.09056930541993,13.370403289794922
1161,581.0,95.29493484,13.653876304626465
1162,581.5,96.43197098,14.32525349
1163,582.0,97.74452896118164,14.854500770568848
1164,582.5,98.98062896728516,15.621448516845703
1165,583.0,100.32404022216798,16.402563095092773
1166,583.5,100.19607315063476,16.734514236450195
1167,584.0,100.00012435913087,16.711484909057617
1168,584.5,98.15615768432617,15.901062965393066
1169,585.0,96.51262664794922,15.320279121398926
1170,585.5,93.954598236084,14.412080764770508
1171,586.0,92.6323143005371,13.854975700378418
1172,586.5,91.23805084228516,13.382089614868164
1173,587.0,90.04592628479004,13.404024124145508
1174,587.5,89.5424919128418,13.393654823303224
1175,588.0,88.85750846862794,13.016693115234377
1176,588.5,88.16465339660644,12.788134574890137
1177,589.0,88.1113208770752,12.784533500671388
1178,589.5,87.70705528259278,12.27844238
1179,590.0,87.94079208374023,12.41278839111328
1180,590.5,88.15943412780763,12.593894958496094
1181,591.0,88.77828369140624,12.995014190673828
1182,591.5,89.53939857,13.151954650878906
1183,592.0,90.42486877441407,13.503817558288574
1184,592.5,91.93802261352539,14.137445449829102
1185,593.0,93.19716720581056,14.686243057250977
1186,593.5,95.12498626708984,15.497443199157717
1187,594.0,96.54756393432618,16.02332305908203
1188,594.5,98.43213195800782,16.69904899597168
1189,595.0,100.67606735229492,17.486953735351562
1190,595.5,102.50442581176759,18.13218688964844
1191,596.0,105.55975494384765,19.190093994140625
1192,596.5,108.64243545532227,20.03657913208008
1193,597.0,112.25612945556641,21.296646118164062
1194,597.5,115.74177932739258,22.74223518371582
1195,598.0,119.93093185424806,24.596574783325195
1196,598.5,123.66693267822265,26.38439178466797
1197,599.0,128.0793670654297,28.473926544189453
1198,599.5,132.10543365478514,30.38530540466309
1199,600.0,133.34210205078125,31.501266479492188
1200,600.5,134.0819061279297,32.10810089111328
1201,601.0,132.14444122314453,31.07720947265625
1202,601.5,128.74116364000002,29.012895584106445
1203,602.0,124.49926300048828,26.56861686706543
1204,602.5,122.39258575439453,25.239089965820312
1205,603.0,121.84201126098634,25.04897117614746
1206,603.5,118.95327911376953,23.73196792602539
1207,604.0,116.53162994384766,23.04017639160156
1208,604.5,113.35665817260742,21.60508728027344
1209,605.0,109.01079177856445,20.287992477416992
1210,605.5,105.38139419555665,18.744361877441406
1211,606.0,102.01274642944335,16.81243896484375
1212,606.5,100.54374542236329,16.169862747192383
1213,607.0,99.68271179199219,15.507735252380373
1214,607.5,100.30845642089844,15.006062507629396
1215,608.0,99.1099594116211,14.61484432220459
1216,608.5,98.13677749633788,14.05808448791504
1217,609.0,96.90547409057618,13.807586669921877
1218,609.5,95.12807388305664,13.411700248718262
1219,610.0,93.67412185668945,12.855570793151855
1220,610.5,93.17125778198243,12.769947052001951
1221,611.0,91.9542022705078,12.59880542755127
1222,611.5,91.49980773925782,12.506593704223633
1223,612.0,91.5552360534668,12.210787773132324
1224,612.5,92.08254432678223,12.38006591796875
1225,613.0,92.49268798828126,12.55947494506836
1226,613.5,94.09412918000001,12.999409675598145
1227,614.0,95.16473999023438,13.44504451751709
1228,614.5,96.19227523803711,13.855116844177246
1229,615.0,96.61883163452148,13.923218727111816
1230,615.5,95.48668365478517,13.301843643188477
1231,616.0,95.03442916870117,13.36192798614502
1232,616.5,94.00081481933594,12.869165420532228
1233,617.0,93.53883094787598,12.39962673187256
1234,617.5,93.94165420532227,12.66231918334961
1235,618.0,93.59880714416505,12.54610824584961
1236,618.5,93.38800392150878,12.604881286621094
1237,619.0,92.81682815551758,12.596481323242188
1238,619.5,92.99216003417969,12.578908920288086
1239,620.0,92.50083351135254,12.47712230682373
1240,620.5,93.34301834106446,12.712576866149902
1241,621.0,93.28377113342285,12.653884887695312
1242,621.5,93.49247779846192,12.60970401763916
1243,622.0,93.36267013549805,12.394185066223145
1244,622.5,93.4243392944336,12.232311248779297
1245,623.0,93.05123023986818,11.903918266296388
1246,623.5,91.65055809020996,11.36810017
1247,624.0,91.04342308044434,10.877891540527344
1248,624.5,90.94543952941895,10.758584022521973
1249,625.0,90.8266716003418,10.58033275604248
1250,625.5,91.7508686065674,10.8952055
1251,626.0,92.72857437133788,11.426786422729492
1252,626.5,94.13165130615235,11.902626037597656
1253,627.0,95.79236526489258,12.431824684143066
1254,627.5,97.15160751342773,13.095132827758787
1255,628.0,98.76570587158204,13.86904239654541
1256,628.5,100.75341567993163,14.857865333557127
1257,629.0,102.75779571533204,15.743219375610352
1258,629.5,103.88287277,16.316219329833984
1259,630.0,106.24913024902344,17.505868911743164
1260,630.5,106.58233719,17.831756591796875
1261,631.0,109.03331909179687,19.080331802368164
1262,631.5,110.19265594482422,19.55298614501953
1263,632.0,110.50036163330078,19.777828216552734
1264,632.5,110.33752822875977,19.38976287841797
1265,633.0,110.23909454345704,19.212385177612305
1266,633.5,108.42201385498046,18.373950958251953
1267,634.0,106.96669235229493,17.77413558959961
1268,634.5,104.05837936401367,16.418712615966797
1269,635.0,101.16028594970703,15.119616508483888
1270,635.5,96.91864471435548,13.557394981384276
1271,636.0,93.65627822875977,11.900799751281738
1272,636.5,92.2855323791504,10.825593948364258
1273,637.0,90.83025856018067,10.044092178344728
1274,637.5,90.22622108459473,9.682972908
1275,638.0,90.53160934448243,9.838678359985352
1276,638.5,90.74760971069335,9.834388732910156
1277,639.0,90.67116012573243,9.743835449
1278,639.5,90.3202621459961,9.756196022033691
1279,640.0,89.70747375488281,9.607657432556152
1280,640.5,90.04866676330566,9.838905334472656
1281,641.0,90.4587760925293,9.982099533081056
1282,641.5,91.04873886108399,10.170004844665527
1283,642.0,91.88426704406739,10.315303802490234
1284,642.5,92.42473793029785,10.370321273803713
1285,643.0,93.10459785461425,10.694950103759766
1286,643.5,93.06236991882325,10.49685287475586
1287,644.0,93.41755332946778,10.655196189880373
1288,644.5,94.17051048278809,11.065909385681152
1289,645.0,95.00957298278809,11.328217506408691
1290,645.5,95.98749618530273,11.79401969909668
1291,646.0,96.44012603759766,12.029561042785645
1292,646.5,96.71966400146485,12.147528648376465
1293,647.0,96.93577117919922,12.22199821472168
1294,647.5,96.99604034423828,12.128268241882324
1295,648.0,96.86597518920898,12.083898544311523
1296,648.5,96.46277008056641,11.767611503601074
1297,649.0,96.12446823120118,11.621878623962402
1298,649.5,95.94158287,11.422205924987791
1299,650.0,96.00186538696289,11.525557518005373
1300,650.5,95.99026565551758,11.620899200439451
1301,651.0,95.96381912231446,11.785082817077637
1302,651.5,96.27210273742676,12.20302677154541
1303,652.0,95.88929672241211,12.150517463684082
1304,652.5,95.96412658691406,12.307809829711914
1305,653.0,94.9866569519043,11.804391860961914
1306,653.5,94.63932189941407,11.502301216125488
1307,654.0,94.64409484863282,11.39193344116211
1308,654.5,95.17098731994629,11.543012619018556
1309,655.0,95.81464195251465,11.794398307800291
1310,655.5,96.06303482055664,11.730262756347656
1311,656.0,95.35095748901368,11.28353214263916
1312,656.5,95.57828750610352,11.289801597595217
1313,657.0,95.39025421142578,11.157523155212402
1314,657.5,95.94197082519531,11.639036178588867
1315,658.0,96.95086936950683,12.09179973602295
1316,658.5,98.56930313110352,12.879722595214844
1317,659.0,100.34491958618165,13.636300086975098
1318,659.5,101.93685455322266,14.349963188171388
1319,660.0,103.1307601928711,14.91839599609375
1320,660.5,105.38662414550781,15.768166542053224
1321,661.0,106.23500213623048,16.20001983642578
1322,661.5,107.30959930419922,16.71410369873047
1323,662.0,108.54599304199219,17.13909912109375
1324,662.5,109.6600112915039,17.463531494140625
1325,663.0,109.72305374145508,17.39330291748047
1326,663.5,109.72419509887696,16.85845947265625
1327,664.0,109.39282836914063,16.38428307
1328,664.5,107.83267135620117,15.710773468017578
1329,665.0,105.61163711547852,14.76181697845459
1330,665.5,104.43286209106445,14.460268020629885
1331,666.0,104.3392807006836,14.50965690612793
1332,666.5,104.38255920410157,14.487207412719728
1333,667.0,104.98012084960938,14.66498089
1334,667.5,105.29806518554688,14.668842315673828
1335,668.0,105.87245254516601,15.078022003173828
1336,668.5,106.34234771728515,15.383390426635742
1337,669.0,107.2573226928711,15.643339157104492
1338,669.5,106.92638702392578,15.43556785583496
1339,670.0,107.79598236083984,15.79494285583496
1340,670.5,108.37342529296875,16.03683853149414
1341,671.0,109.31998977661134,16.35329818725586
1342,671.5,110.54036178588868,16.888591766357422
1343,672.0,113.17437668,18.048343658447266
1344,672.5,115.81879425048828,18.980993270874023
1345,673.0,118.79793624999999,19.92818260192871
1346,673.5,119.66072998046876,20.44544792175293
1347,674.0,120.35575714111329,20.95521545410156
1348,674.5,118.24326248168946,20.23540306091309
1349,675.0,116.27091217041016,19.228214263916016
1350,675.5,113.81116180419922,17.863231658935547
1351,676.0,111.91096267700196,16.698896408081055
1352,676.5,110.14783325195313,15.900150299072266
1353,677.0,108.46084136962891,15.493358612060549
1354,677.5,107.26447296142578,15.181458473205566
1355,678.0,105.65212326049804,14.454216957092283
1356,678.5,104.61069259643556,14.310903549194336
1357,679.0,103.44657745361329,13.90346908569336
1358,679.5,102.21983261108399,13.647647857666016
1359,680.0,100.25485610961914,13.27093792
1360,680.5,98.14796905517578,12.49563217163086
1361,681.0,95.84691581726075,11.741701126098633
1362,681.5,93.53124465942383,10.913784980773926
1363,682.0,92.12930793762207,10.587997436523438
1364,682.5,90.71614456176758,9.983866691589355
1365,683.0,90.07400779724121,9.525840759277344
1366,683.5,88.9557643890381,8.915436744689941
1367,684.0,88.17758598327637,8.488814353942871
1368,684.5,87.55765075683594,8.233098983764648
1369,685.0,87.2342643737793,8.090715408325195
1370,685.5,86.87780647277832,8.129241943359375
1371,686.0,86.93279418945313,8.307563781738281
1372,686.5,86.8355526,8.344579696655273
1373,687.0,86.65541381835938,8.151431084
1374,687.5,86.99053192138672,8.062562942504883
1375,688.0,87.51050071716308,8.082942962646484
1376,688.5,87.88860092163087,8.280328750610352
1377,689.0,88.35244026184083,8.424552917480469
1378,689.5,88.87781829833985,8.738430976867676
1379,690.0,89.54119491577148,9.008288383483888
1380,690.5,89.93088417053222,9.136356353759766
1381,691.0,90.765189743042,9.424861907958984
1382,691.5,91.39858856201172,9.564132690429688
1383,692.0,92.41126556396485,9.874637603759766
1384,692.5,93.19640922546387,10.061098098754885
1385,693.0,93.78683357238769,10.145425796508787
1386,693.5,94.2068687438965,10.06642246246338
1387,694.0,94.74127616882325,10.100397109985352
1388,694.5,95.39944763183594,10.253321647644045
1389,695.0,95.59616088867188,10.28042984008789
1390,695.5,95.58485107421875,10.286723136901855
1391,696.0,95.52742729187013,10.149327278137209
1392,696.5,94.5290454864502,9.856186866760254
1393,697.0,94.02998085021973,9.870732307434082
1394,697.5,93.51391792297363,9.796412467956545
1395,698.0,93.06088714599609,9.913318634033203
1396,698.5,92.28888664245606,9.70517921447754
1397,699.0,91.91048660278321,9.544648170471191
1398,699.5,91.53906555175782,9.480720520019531
1399,700.0,91.02859306335449,9.341262817382812
1400,700.5,90.60657386779785,9.127681732177734
1401,701.0,90.64020881652833,9.114123344421388
1402,701.5,90.63293685913087,9.116843223571776
1403,702.0,90.99118347167969,9.128760338
1404,702.5,91.74070739746094,9.167758942
1405,703.0,92.51135902404785,9.267009735107422
1406,703.5,93.72001419067384,9.439390182495115
1407,704.0,95.29266777038575,9.928120613098145
1408,704.5,96.84705657958985,10.608348846435549
1409,705.0,97.8890266418457,11.02308750152588
1410,705.5,99.41465263366699,11.410856246948242
1411,706.0,101.18517456054688,12.192384719848633
1412,706.5,103.21316757202149,13.072946548461914
1413,707.0,105.2157814025879,13.96544361114502
1414,707.5,107.62624740600586,14.909520149230955
1415,708.0,110.07812957763672,16.098491668701172
1416,708.5,111.96331939697266,17.115617752075195
1417,709.0,113.74473419189454,18.29407501220703
1418,709.5,114.96305389404297,19.233686447143555
1419,710.0,115.70073318481445,19.681215286254883
1420,710.5,114.50273208618164,19.30742454528809
1421,711.0,113.92119750976563,19.16095733642578
1422,711.5,113.10701599121094,18.62346839904785
1423,712.0,113.74162216186524,18.496232986450195
1424,712.5,114.34576034545898,18.21817398071289
1425,713.0,114.34116439819336,17.970754623413086
1426,713.5,114.00391540527345,18.047176361083984
1427,714.0,113.89331665039063,17.814449310302734
1428,714.5,112.60073394775391,17.14930534362793
1429,715.0,111.04307174682617,16.46063804626465
1430,715.5,108.61462478637695,15.61428451538086
1431,716.0,107.30758819580079,15.115870475769045
1432,716.5,107.49946823120118,15.357861518859863
1433,717.0,107.89669723510742,15.501440048217772
1434,717.5,109.09820175170898,15.923054695129396
1435,718.0,110.48435668945312,16.520727157592773
1436,718.5,110.77142868041993,16.706390380859375
1437,719.0,109.94514312744141,16.52138328552246
1438,719.5,109.68497009277344,16.304317474365234
1439,720.0,109.51272583007812,16.704191207885742
1440,720.5,109.10052567,16.45574378967285
1441,721.0,108.68772659301759,16.276891708374023
1442,721.5,108.12460556030274,15.708526611328123
1443,722.0,107.07196350097657,14.64687442779541
1444,722.5,104.93494033813477,13.506962776184082
1445,723.0,104.29775695800781,13.119569778442385
1446,723.5,103.33594474792481,12.67250633239746
1447,724.0,103.29152717590333,12.65316104888916
1448,724.5,104.41383094787598,12.976876258850098
1449,725.0,104.63265609741211,12.893733978271484
1450,725.5,104.85147171020508,12.904972076416016
1451,726.0,103.07262763977052,12.138470649719238
1452,726.5,101.69527473449708,11.50590991973877
1453,727.0,99.89594383239746,10.506999969482422
1454,727.5,99.87975502,10.27342414855957
1455,728.0,99.84100989999999,10.158799171447754
1456,728.5,99.47703514099122,10.071589469909668
1457,729.0,99.52436294555665,10.26665974
1458,729.5,99.57998199462891,10.218954086303713
1459,730.0,99.27879333496094,10.137799263000488
1460,730.5,99.21700553894043,10.005378723144531
1461,731.0,98.83946571350099,9.913041114807127
1462,731.5,99.46710243225098,10.365394592285156
1463,732.0,98.73139877319336,10.112274169921877
1464,732.5,98.42306518554688,10.126707077026367
1465,733.0,98.97923736572265,10.54584789276123
1466,733.5,98.7790065765381,10.479606628417969
1467,734.0,99.17700805664063,10.69909954071045
1468,734.5,100.12321014404297,11.06017017364502
1469,735.0,100.02611923217773,10.854342460632324
1470,735.5,100.86947326660156,11.110719680786133
1471,736.0,100.79763184000001,10.920694351196287
1472,736.5,101.11625518798829,10.944499015808104
1473,737.0,101.26933403015137,10.901694297790527
1474,737.5,101.27853012084961,10.974947929382324
1475,738.0,101.14535217285156,10.917871475219728
1476,738.5,101.55166397094727,11.133878707885742
1477,739.0,101.2128890991211,11.197418212890623
1478,739.5,101.91969413757325,11.478705406188965
1479,740.0,101.86256408691406,11.446337699890137
1480,740.5,101.53722267150879,11.29020881652832
1481,741.0,102.23331031799317,11.57639980316162
1482,741.5,102.33716049194337,11.692614555358888
1483,742.0,102.95850486755371,11.968485832214355
1484,742.5,103.55139350891113,12.200515747070312
1485,743.0,104.23621635437011,12.425315856933594
1486,743.5,104.57542953491212,12.459717750549316
1487,744.0,105.19888534545899,12.77797031402588
1488,744.5,105.86206550598145,13.31643295288086
1489,745.0,107.15709686279297,13.901408195495604
1490,745.5,108.27077941894531,14.414565086364746
1491,746.0,109.85367736816407,15.047016143798828
1492,746.5,111.88836135864258,15.655911445617676
1493,747.0,113.66088027954102,16.261863708496094
1494,747.5,115.69745254516602,16.93118667602539
1495,748.0,116.61439208984375,17.168960571289062
1496,748.5,118.33402023000001,17.656164169311523
1497,749.0,120.47748031616212,18.295574188232425
1498,749.5,122.76651306152344,19.13887596130371
1499,750.0,124.93179702758789,19.715858459472656
1500,750.5,127.12029724121093,20.61356735229492
1501,751.0,129.59492645263674,21.386137008666992
1502,751.5,132.18943252563477,22.461681365966797
1503,752.0,135.30058594000002,23.644519805908203
1504,752.5,136.0913314819336,24.04954719543457
1505,753.0,138.89312438964845,25.134937286376953
1506,753.5,139.41690979003909,24.790706634521484
1507,754.0,141.12224426269532,25.589763641357425
1508,754.5,143.18844909667968,26.34043312072754
1509,755.0,144.19032287597656,26.30399513244629
1510,755.5,144.07732849121095,26.026376724243164
1511,756.0,144.7453323364258,26.72871971130371
1512,756.5,146.00449981689454,27.81628799438477
1513,757.0,144.55728454589843,27.23392105102539
1514,757.5,141.25908660888672,26.453641891479492
1515,758.0,137.27267532348634,25.156896591186523
1516,758.5,134.35135803222659,24.23450279
1517,759.0,129.97166290283204,22.29057502746582
1518,759.5,127.89569016,21.631074905395508
1519,760.0,126.00698852539062,21.095449447631836
1520,760.5,123.78066329956054,19.89771270751953
1521,761.0,123.07059631347657,19.249677658081055
1522,761.5,121.62921371459962,18.269916534423828
1523,762.0,120.5830795288086,17.65758514404297
1524,762.5,119.26550674438477,16.666343688964844
1525,763.0,118.12588195800781,16.080610275268555
1526,763.5,117.00025329589845,15.275506019592283
1527,764.0,116.95784606933594,15.021846771240234
1528,764.5,115.99521942138672,14.583168029785156
1529,765.0,116.76927185058594,14.77059841156006
1530,765.5,116.12548904418945,14.250142097473145
1531,766.0,115.83689270019532,14.024080276489258
1532,766.5,114.54593887329102,13.389963150024414
1533,767.0,113.40631790161133,12.703570365905762
1534,767.5,113.25248718261719,12.69337272644043
1535,768.0,112.94635848999025,12.809443473815918
1536,768.5,114.10718688964845,13.574048042297363
1537,769.0,116.12751617431641,14.60598373413086
1538,769.5,118.06210632324219,15.759787559509276
1539,770.0,122.25492095947266,17.564617156982422
1540,770.5,124.92911987304689,18.915681838989254
1541,771.0,129.0130096435547,20.813352584838867
1542,771.5,131.3774856567383,21.465850830078125
1543,772.0,134.6296875,22.59984779
1544,772.5,136.46692276000977,23.553651809692383
1545,773.0,137.25137786865236,23.98931884765625
1546,773.5,139.09854278564455,24.618478775024418
1547,774.0,139.46322479248047,25.357091903686523
1548,774.5,140.14327163696288,26.131433486938477
1549,775.0,141.11173629760742,27.042631149291992
1550,775.5,139.91268234,26.61264419555664
1551,776.0,139.47963867,26.24687385559082
1552,776.5,138.0027603149414,25.770723342895508
1553,777.0,139.14947052001952,26.05575180053711
1554,777.5,138.32331085205078,25.76308822631836
1555,778.0,136.2708709716797,24.76915168762207
1556,778.5,133.26000747680666,23.74480438232422
1557,779.0,128.69789352416993,21.644155502319336
1558,779.5,123.54375381469727,19.429344177246097
1559,780.0,120.52792358398438,17.680421829223633
1560,780.5,119.29497604370118,17.004222869873047
1561,781.0,117.85803375244141,16.250812530517578
1562,781.5,118.85343399047852,16.337087631225586
1563,782.0,116.25636978149414,15.037882804870604
1564,782.5,113.27874374389648,13.64569091796875
1565,783.0,109.86237793000001,12.232426643371582
1566,783.5,106.52450523376466,10.914714813232422
1567,784.0,103.62603988647462,10.071321487426758
1568,784.5,101.06531639099121,8.923887252807617
1569,785.0,98.78809356689453,7.890373706817627
1570,785.5,98.69237785339357,7.689459800720215
1571,786.0,98.46108589172364,7.588954448699951
1572,786.5,98.40502586364747,7.526818275
1573,787.0,98.18727226257325,7.328217506408691
1574,787.5,98.47596740722656,7.500245571136475
1575,788.0,98.41899185180665,7.225902557373047
1576,788.5,98.94643555,7.292264461517334
1577,789.0,99.0765537261963,7.1352057456970215
1578,789.5,99.53323860168457,7.418436527252197
1579,790.0,100.19975471496582,7.800193786621094
1580,790.5,100.68308334350587,7.923542976379395
1581,791.0,101.4798942565918,8.195452690124512
1582,791.5,102.33727493286133,8.579049110412598
1583,792.0,102.80986137390137,8.810548782348633
1584,792.5,103.49000549316406,9.192270278930664
1585,793.0,104.14138488769532,9.413029670715332
1586,793.5,104.75066719055177,9.557799339294434
1587,794.0,105.4603313446045,9.756797790527344
1588,794.5,105.8917610168457,9.927969932556152
1589,795.0,106.30327796936035,10.065457344055176
1590,795.5,106.30202751159669,10.02149772644043
1591,796.0,106.52717933654786,10.097187995910645
1592,796.5,106.07980957000001,9.896108627319336
1593,797.0,106.2213851928711,10.00254726409912
1594,797.5,106.30889701843262,10.35121726989746
1595,798.0,105.84168510437013,10.251717567443848
1596,798.5,105.72053298950196,10.144558906555176
1597,799.0,105.22842636108399,9.91250705718994
1598,799.5,105.16264266967774,9.833167076
1599,800.0,105.50436782836914,9.884985924
1600,800.5,105.14435463000001,9.752000809
1601,801.0,104.63609848022462,9.540783882141112
1602,801.5,103.86427536010743,9.391151428222656
1603,802.0,103.20967407226563,9.179052352905272
1604,802.5,102.52895545959473,8.966877937316895
1605,803.0,102.27005462646486,8.832929611206055
1606,803.5,102.35437736511231,8.840303421020508
1607,804.0,102.7792953491211,9.009480476379396
1608,804.5,103.24602432250977,9.048800468444824
1609,805.0,103.84347534179688,9.085669518
1610,805.5,104.79804306030275,9.25929832458496
1611,806.0,105.57502899169923,9.577902793884276
1612,806.5,106.17942848205567,9.844713211
1613,807.0,107.23903388977051,10.41111946105957
1614,807.5,108.29679679870605,10.997276306152344
1615,808.0,108.62622528076173,11.34864902496338
1616,808.5,109.15209541320802,11.75415325164795
1617,809.0,110.09652748,12.096970558166504
1618,809.5,110.72768325805664,12.277700424194336
1619,810.0,111.22133445739746,12.264262199401855
1620,810.5,110.89289169311525,12.114645957946776
1621,811.0,110.96682319641114,11.999587059020996
1622,811.5,110.3049472808838,11.736320495605469
1623,812.0,111.11002464294434,12.21072769165039
1624,812.5,111.30094528198242,12.494379997253418
1625,813.0,111.16969566345216,12.354775428771973
1626,813.5,111.27697525024415,12.03851604
1627,814.0,112.76045455932618,12.274271965026855
1628,814.5,113.1311637878418,12.175945281982422
1629,815.0,114.08000183105469,12.423023223876951
1630,815.5,115.6827133178711,12.98275375366211
1631,816.0,116.47498856000001,13.44664192199707
1632,816.5,117.4199432373047,13.915719032287598
1633,817.0,118.16297836303711,14.438384056091309
1634,817.5,119.12059020996094,14.82119083404541
1635,818.0,119.38834838867189,14.993191719055176
1636,818.5,120.76761398000001,15.770359992980955
1637,819.0,121.44357528686524,16.179481506347656
1638,819.5,122.44544525146486,16.96189308166504
1639,820.0,123.39433288574219,17.55687713623047
1640,820.5,123.74171905517579,18.14278221130371
1641,821.0,123.3423439025879,18.278579711914062
1642,821.5,123.41544952392579,18.251773834228516
1643,822.0,122.74874420166017,17.91607666015625
1644,822.5,121.50543212890625,17.36541748046875
1645,823.0,119.39450912475587,16.449140548706055
1646,823.5,117.67495880126954,15.591343879699709
1647,824.0,116.71546783447266,15.080507278442385
1648,824.5,115.10604782104492,14.464431762695312
1649,825.0,112.97784996032715,13.257394790649414
1650,825.5,112.15755920410157,12.417984008789062
1651,826.0,111.94728240966798,11.830873489379885
1652,826.5,112.61490097045899,11.721024513244627
1653,827.0,113.27266235351563,11.66608715057373
1654,827.5,114.87664413452148,12.131382942199709
1655,828.0,117.06566696166993,12.762137413024902
1656,828.5,118.56355438232423,13.12281608581543
1657,829.0,120.79973068237305,13.902623176574709
1658,829.5,121.9098731994629,14.17189121246338
1659,830.0,123.54639816,14.648625373840332
1660,830.5,125.79177551269532,15.372246742248535
1661,831.0,127.92490539550782,16.042173385620117
1662,831.5,130.18567123413087,17.014802932739258
1663,832.0,133.07965393066405,18.26501465
